Program runtime,Data timestamp,Local date,Local hr,City,Cloud,Humidity,Precip,Temp,Wbgt,Wind
2025-06-22T09:10:42,2025-06-22T10:00:00-04:00,2025-06-22,10,"Weston, FL",40,74,0.09,86,83,8
2025-06-22T09:10:45,2025-06-22T10:00:00-04:00,2025-06-22,10,"Orlando, FL",31,70,0.0,86,82,6
2025-06-22T09:10:46,2025-06-22T10:00:00-04:00,2025-06-22,10,"Tampa, FL",13,72,0.0,86,82,5
2025-06-22T09:10:47,2025-06-22T10:00:00-04:00,2025-06-22,10,"Hardee, FL",11,79,0.01,84,82,7
2025-06-22T09:10:48,2025-06-22T10:00:00-04:00,2025-06-22,10,"Key West, FL",13,70,0.0,87,83,9
2025-06-22T09:10:49,2025-06-22T10:00:00-04:00,2025-06-22,10,"Naples, FL",17,79,0.03,84,82,6
2025-06-22T09:10:50,2025-06-22T10:00:00-04:00,2025-06-22,10,"Melbourne, FL",42,70,0.01,86,82,8
2025-06-22T09:10:51,2025-06-22T10:00:00-04:00,2025-06-22,10,"Palm City, FL",51,74,0.23,86,82,7
2025-06-22T09:10:53,2025-06-22T10:00:00-04:00,2025-06-22,10,"Basinger, FL",32,72,0.06,86,82,6
2025-06-22T09:10:54,2025-06-22T10:00:00-04:00,2025-06-22,10,"Zolfo Springs, FL",20,77,0.01,84,82,7
2025-06-22T09:10:55,2025-06-22T10:00:00-04:00,2025-06-22,10,"Cornwell, FL",30,72,0.04,86,82,6
2025-06-22T09:11:26,2025-06-22T10:00:00-04:00,2025-06-22,10,"Miami, FL",41,79,0.03,86,83,10
2025-06-22T09:11:27,2025-06-22T10:00:00-04:00,2025-06-22,10,"Boca Raton, FL",40,79,0.12,86,84,10
2025-06-22T09:11:58,2025-06-22T10:00:00-04:00,2025-06-22,10,"Sarasota, FL",31,79,0.0,86,83,7
2025-06-22T09:11:59,2025-06-22T10:00:00-04:00,2025-06-22,10,"Palm Beach, FL",40,85,0.06,84,82,11
2025-06-22T09:12:00,2025-06-22T10:00:00-04:00,2025-06-22,10,"Wellington, FL",43,72,0.39,86,83,8
2025-06-22T09:12:01,2025-06-22T10:00:00-04:00,2025-06-22,10,"Jupiter, FL",45,79,0.28,86,83,7
2025-06-22T09:12:02,2025-06-22T10:00:00-04:00,2025-06-22,10,"Sugarton, FL",18,72,0.02,86,82,7
2025-06-22T09:12:03,2025-06-22T10:00:00-04:00,2025-06-22,10,"Deer Park, FL",12,77,0.0,84,81,4
2025-06-22T09:12:04,2025-06-22T10:00:00-04:00,2025-06-22,10,"Big Pine Key, FL",14,72,0.02,87,84,9
2025-06-22T09:12:05,2025-06-22T10:00:00-04:00,2025-06-22,10,"Bay Point, FL",14,72,0.03,86,82,9
2025-06-22T09:12:06,2025-06-22T10:00:00-05:00,2025-06-22,9,"Panama City Beach, FL",2,68,0.0,89,85,5
2025-06-22T09:18:36,2025-06-22T10:00:00-04:00,2025-06-22,10,"Boston, MA",77,60,0.09,82,77,12
2025-06-22T09:18:38,2025-06-22T10:00:00-04:00,2025-06-22,10,"Bedford, MA",78,69,0.12,80,76,11
2025-06-22T09:18:39,2025-06-22T10:00:00-04:00,2025-06-22,10,"Franklin, MA",75,67,0.0,80,75,9
2025-06-22T09:18:40,2025-06-22T10:00:00-04:00,2025-06-22,10,"Worcester, MA",78,66,0.02,78,74,13
2025-06-22T09:18:59,2025-06-22T10:00:00-04:00,2025-06-22,10,"Boston, MA",77,60,0.09,82,77,12
2025-06-22T09:19:00,2025-06-22T10:00:00-04:00,2025-06-22,10,"Bedford, MA",78,69,0.12,80,76,11
2025-06-22T09:19:01,2025-06-22T10:00:00-04:00,2025-06-22,10,"Franklin, MA",75,67,0.0,80,75,9
2025-06-22T09:19:02,2025-06-22T10:00:00-04:00,2025-06-22,10,"Worcester, MA",78,66,0.02,78,74,13
2025-06-22T09:19:03,2025-06-22T10:00:00-04:00,2025-06-22,10,"Springfield, MA",73,67,0.03,80,77,8
2025-06-22T09:19:04,2025-06-22T10:00:00-04:00,2025-06-22,10,"Hartford, CT",64,60,0.0,82,77,7
2025-06-22T09:19:05,2025-06-22T10:00:00-04:00,2025-06-22,10,"New York, NY",59,62,0.07,82,77,11
2025-06-22T09:19:06,2025-06-22T10:00:00-04:00,2025-06-22,10,"Albany, NY",81,81,0.04,75,74,10
2025-06-22T09:19:08,2025-06-22T10:00:00-04:00,2025-06-22,10,"Providence, RI",75,60,0.0,82,77,9
2025-06-22T09:19:09,2025-06-22T10:00:00-04:00,2025-06-22,10,"Atlantic City, NJ",82,62,0.0,82,77,9
2025-06-22T09:19:10,2025-06-22T10:00:00-04:00,2025-06-22,10,"Cape May, NJ",67,76,0.0,77,74,9
2025-06-22T09:19:11,2025-06-22T10:00:00-04:00,2025-06-22,10,"Princeton, NJ",86,61,0.0,84,79,6
2025-06-22T09:19:12,2025-06-22T10:00:00-04:00,2025-06-22,10,"Trenton, NJ",85,57,0.0,86,79,6
2025-06-22T09:19:13,2025-06-22T10:00:00-04:00,2025-06-22,10,"Philadelphia, PA",81,59,0.0,86,79,7
2025-06-22T09:19:14,2025-06-22T10:00:00-04:00,2025-06-22,10,"Lancaster, PA",25,61,0.0,84,80,6
2025-06-22T09:19:15,2025-06-22T10:00:00-04:00,2025-06-22,10,"Riverside, PA",44,69,0.03,82,78,6
2025-06-22T09:19:17,2025-06-22T10:00:00-04:00,2025-06-22,10,"Pittsburgh, PA",8,67,0.0,84,80,8
2025-06-22T09:19:18,2025-06-22T10:00:00-04:00,2025-06-22,10,"Oxford, PA",53,63,0.0,84,79,7
2025-06-22T09:19:19,2025-06-22T10:00:00-04:00,2025-06-22,10,"York, PA",26,61,0.0,84,80,7
2025-06-22T09:19:20,2025-06-22T10:00:00-04:00,2025-06-22,10,"Derry, PA",9,72,0.0,82,79,9
2025-06-22T09:19:21,2025-06-22T10:00:00-04:00,2025-06-22,10,"Bear Rocks, PA",9,74,0.0,77,75,9
2025-06-22T09:19:22,2025-06-22T10:00:00-04:00,2025-06-22,10,"Breakneck, PA",8,74,0.0,80,77,8
2025-06-22T09:19:23,2025-06-22T10:00:00-04:00,2025-06-22,10,"South Uniontown, PA",9,74,0.0,80,78,7
2025-06-22T09:19:24,2025-06-22T10:00:00-04:00,2025-06-22,10,"Erie, PA",19,72,0.01,82,79,13
2025-06-22T09:19:25,2025-06-22T10:00:00-04:00,2025-06-22,10," Harrisburg, PA",30,59,0.0,84,79,6
2025-06-22T09:19:26,2025-06-22T10:00:00-04:00,2025-06-22,10,"Wilmington, DE",68,61,0.0,84,79,6
2025-06-22T09:19:27,2025-06-22T10:00:00-04:00,2025-06-22,10,"Glasgow, DE",60,65,0.0,84,79,6
2025-06-22T09:19:28,2025-06-22T10:00:00-04:00,2025-06-22,10,"Georgetown, DE",43,55,0.0,86,80,7
2025-06-22T09:19:29,2025-06-22T10:00:00-04:00,2025-06-22,10,"Dover, DE",57,61,0.0,84,79,7
2025-06-22T09:19:30,2025-06-22T10:00:00-04:00,2025-06-22,10,"Berlin, MD",9,59,0.0,86,80,8
